IndicatorCode,SpatialDim,ParentLocation,TimeDim,NumericValue,Low,High,Dim1
WHOSIS_000001,ETH,Africa,2005,56.25801,55.5952,56.87268,SEX_MLE
WHOSIS_000001,GIN,Africa,2018,60.65901,59.36349,61.77475,SEX_BTSX
WHOSIS_000001,AFG,Eastern Mediterranean,2016,60.39366,59.36553,61.46106,SEX_BTSX
WHOSIS_000001,LBN,Eastern Mediterranean,2009,75.57305,75.21936,75.99334,SEX_MLE
WHOSIS_000001,SLE,Africa,2002,50.07431,49.2406,51.22271,SEX_MLE
WHOSIS_000001,PNG,Western Pacific,2004,63.62703,62.8533,64.52526,SEX_BTSX
WHOSIS_000001,MEX,Americas,2019,72.8004,72.60523,73.02391,SEX_MLE
WHOSIS_000001,WB_HI,,2004,81.29334,81.29103,81.36751,SEX_FMLE
WHOSIS_000001,ISL,Europe,2019,82.47062,82.33634,82.69951,SEX_BTSX
WHOSIS_000001,NOR,Europe,2003,81.73632,81.72123,81.81763,SEX_FMLE
WHOSIS_000001,ZWE,Africa,2019,59.07172,58.13865,60.12749,SEX_BTSX
WHOSIS_000001,NIC,Americas,2002,72.86532,72.55049,73.2473,SEX_MLE
WHOSIS_000001,VNM,Western Pacific,2005,76.5008,76.13739,77.01701,SEX_FMLE
WHOSIS_000001,ARG,Americas,2010,72.51812,72.49819,72.59929,SEX_MLE
WHOSIS_000001,IRL,Europe,2013,78.76675,78.74667,78.85388,SEX_MLE
WHOSIS_000001,SVN,Europe,2010,79.54577,79.45994,79.72355,SEX_BTSX
WHOSIS_000001,WB_LI,,2017,63.3041,62.446,64.25458,SEX_BTSX
WHOSIS_000001,KWT,Eastern Mediterranean,2001,80.18056,80.10763,80.34173,SEX_FMLE
WHOSIS_000001,LVA,Europe,2010,67.71198,67.63807,67.84822,SEX_MLE
WHOSIS_000001,WB_LMI,,2011,69.15066,68.73588,69.74024,SEX_FMLE
WHOSIS_000001,LAO,Western Pacific,2020,71.58189,70.85945,72.35127,SEX_FMLE
WHOSIS_000001,MYS,Western Pacific,2009,71.9825,71.96345,72.05733,SEX_MLE
WHOSIS_000001,GRD,Americas,2003,67.35597,67.14953,67.62812,SEX_MLE
WHOSIS_000001,NGA,Africa,2009,59.30198,58.19403,60.24332,SEX_BTSX
WHOSIS_000001,CHN,Western Pacific,2000,70.83886,70.44881,71.2801,SEX_BTSX
WHOSIS_000001,UZB,Europe,2004,60.91713,60.41508,61.41344,SEX_MLE
WHOSIS_000001,GNQ,Africa,2003,54.84078,53.26461,56.52564,SEX_MLE
WHOSIS_000001,TTO,Americas,2017,70.72572,70.43095,71.04423,SEX_MLE
WHOSIS_000001,ITA,Europe,2010,81.89506,81.83919,81.95092,SEX_BTSX
WHOSIS_000001,NAM,Africa,2012,61.49462,60.53323,62.55834,SEX_BTSX
WHOSIS_000001,MYS,Western Pacific,2021,72.8101,72.63172,73.03559,SEX_BTSX
WHOSIS_000001,URY,Americas,2007,75.38116,75.31255,75.52861,SEX_BTSX
WHOSIS_000001,VNM,Western Pacific,2010,68.12783,67.78329,68.61785,SEX_MLE
WHOSIS_000001,CIV,Africa,2004,51.35179,50.49945,52.30372,SEX_MLE
WHOSIS_000001,EGY,Eastern Mediterranean,2005,72.20409,71.90541,72.65678,SEX_FMLE
WHOSIS_000001,SVK,Europe,2019,80.9034,80.82927,81.0464,SEX_FMLE
WHOSIS_000001,COG,Africa,2004,55.57335,54.5899,56.34847,SEX_MLE
WHOSIS_000001,STP,Africa,2006,65.60858,65.18476,66.23778,SEX_MLE
WHOSIS_000001,BRN,Western Pacific,2010,75.60564,75.28264,75.94725,SEX_MLE
WHOSIS_000001,PHL,Western Pacific,2011,74.12878,73.84972,74.50967,SEX_FMLE
WHOSIS_000001,ZAF,Africa,2013,64.92199,64.67964,65.22358,SEX_FMLE
WHOSIS_000001,SEAR,,2003,64.00768,63.38486,64.64648,SEX_MLE
WHOSIS_000001,TTO,Americas,2009,72.84103,72.53291,73.27005,SEX_BTSX
WHOSIS_000001,MAR,Eastern Mediterranean,2008,71.19507,70.37365,72.01182,SEX_MLE
WHOSIS_000001,CZE,Europe,2013,78.11144,78.08089,78.20425,SEX_BTSX
WHOSIS_000001,AMR,,2014,79.50733,79.40143,79.68071,SEX_FMLE
WHOSIS_000001,LBY,Eastern Mediterranean,2018,75.59693,74.95719,76.24118,SEX_FMLE
WHOSIS_000001,CPV,Africa,2006,69.74385,69.04804,70.48396,SEX_MLE
WHOSIS_000001,BRN,Western Pacific,2021,76.92261,76.6127,77.35012,SEX_BTSX
WHOSIS_000001,SYC,Africa,2017,73.09367,72.88103,73.3929,SEX_BTSX
WHOSIS_000001,ARE,Eastern Mediterranean,2018,82.05216,81.80072,82.42653,SEX_FMLE
WHOSIS_000001,SAU,Eastern Mediterranean,2008,74.38712,74.10293,74.71339,SEX_FMLE
WHOSIS_000001,MNE,Europe,2020,75.47582,75.33558,75.73218,SEX_BTSX
WHOSIS_000001,MWI,Africa,2007,54.14789,52.94589,55.06845,SEX_FMLE
WHOSIS_000001,WB_HI,,2018,80.68925,80.68849,80.76113,SEX_BTSX
WHOSIS_000001,ISL,Europe,2010,83.32115,83.19946,83.50381,SEX_FMLE
WHOSIS_000001,SDN,Eastern Mediterranean,2003,62.32082,61.41477,63.20243,SEX_MLE
WHOSIS_000001,KGZ,Europe,2006,63.1712,62.8649,63.55431,SEX_MLE
WHOSIS_000001,STP,Africa,2017,71.25615,70.72803,71.78878,SEX_BTSX
WHOSIS_000001,CPV,Africa,2012,77.63656,77.29408,78.1022,SEX_FMLE
WHOSIS_000001,HUN,Europe,2015,75.57,75.54901,75.67335,SEX_BTSX
WHOSIS_000001,UGA,Africa,2014,63.49406,62.68629,64.22783,SEX_BTSX
WHOSIS_000001,SWE,Europe,2003,77.81347,77.80928,77.89436,SEX_MLE
WHOSIS_000001,AGO,Africa,2000,49.36774,48.17688,50.41315,SEX_BTSX
WHOSIS_000001,JPN,Western Pacific,2016,86.91722,86.86652,86.96793,SEX_FMLE
WHOSIS_000001,GBR,Europe,2001,77.95184,77.89699,78.00669,SEX_BTSX
WHOSIS_000001,COL,Americas,2000,72.53854,72.29391,72.87248,SEX_BTSX
WHOSIS_000001,AFG,Eastern Mediterranean,2003,56.08521,55.06893,57.03461,SEX_BTSX
WHOSIS_000001,AFR,,2000,54.46751,53.63681,55.33029,SEX_FMLE
WHOSIS_000001,CZE,Europe,2000,75.03014,74.99081,75.12975,SEX_BTSX
WHOSIS_000001,GAB,Africa,2020,65.12601,64.36577,66.04613,SEX_BTSX
WHOSIS_000001,USA,Americas,2014,76.66792,76.62015,76.71569,SEX_MLE
WHOSIS_000001,SWZ,Africa,2007,42.24003,41.0712,43.53588,SEX_MLE
WHOSIS_000001,CHN,Western Pacific,2002,69.13714,68.77943,69.53296,SEX_MLE
WHOSIS_000001,MRT,Africa,2013,69.3438,68.59346,70.18711,SEX_MLE
WHOSIS_000001,MDV,South-East Asia,2009,76.35808,76.14712,76.63753,SEX_FMLE
WHOSIS_000001,BIH,Europe,2005,76.54879,76.46603,76.69351,SEX_BTSX
WHOSIS_000001,FRA,Europe,2015,84.71993,84.70611,84.78697,SEX_FMLE
WHOSIS_000001,LBR,Africa,2005,57.89539,57.07048,58.62879,SEX_FMLE
WHOSIS_000001,SWZ,Africa,2017,50.55256,49.34667,51.89495,SEX_MLE
WHOSIS_000001,QAT,Eastern Mediterranean,2012,74.01731,73.52516,74.51031,SEX_MLE
WHOSIS_000001,PHL,Western Pacific,2017,65.98689,65.57144,66.415,SEX_MLE
WHOSIS_000001,BOL,Americas,2019,73.79285,73.2333,74.50807,SEX_FMLE
WHOSIS_000001,THA,South-East Asia,2016,76.99768,76.66953,77.39242,SEX_BTSX
WHOSIS_000001,GRC,Europe,2006,79.74258,79.72527,79.82257,SEX_BTSX
WHOSIS_000001,PAN,Americas,2021,74.35268,73.72369,75.0748,SEX_MLE
WHOSIS_000001,FRA,Europe,2010,84.34407,84.34187,84.40119,SEX_FMLE
WHOSIS_000001,CRI,Americas,2008,82.7038,82.59889,82.84934,SEX_FMLE
WHOSIS_000001,BHR,Eastern Mediterranean,2014,76.43169,76.25079,76.66209,SEX_FMLE
WHOSIS_000001,BHS,Americas,2004,75.11284,74.9203,75.3837,SEX_FMLE
WHOSIS_000001,LVA,Europe,2004,75.924,75.82852,76.07172,SEX_FMLE
WHOSIS_000001,BOL,Americas,2015,71.04927,70.47392,71.82636,SEX_MLE
WHOSIS_000001,PRY,Americas,2020,78.23179,77.6572,78.87098,SEX_FMLE
WHOSIS_000001,DNK,Europe,2016,80.71406,80.69139,80.80329,SEX_BTSX
WHOSIS_000001,ESP,Europe,2017,85.21018,85.15358,85.26678,SEX_FMLE
WHOSIS_000001,EMR,,2010,66.727,65.8788,67.35597,SEX_MLE
WHOSIS_000001,KOR,Western Pacific,2014,85.22544,85.22285,85.28874,SEX_FMLE
WHOSIS_000001,IRQ,Eastern Mediterranean,2002,67.46954,66.38215,68.4959,SEX_MLE
WHOSIS_000001,MWI,Africa,2017,62.55194,61.76012,63.503,SEX_BTSX
WHOSIS_000001,TJK,Europe,2005,70.14622,69.75566,70.62379,SEX_FMLE
WHOSIS_000001,COM,Africa,2001,62.70292,61.87228,63.57258,SEX_BTSX
WHOSIS_000001,SWE,Europe,2018,82.20164,82.19062,82.2736,SEX_BTSX
WHOSIS_000001,BRB,Americas,2013,75.09704,74.88768,75.43148,SEX_MLE
WHOSIS_000001,MDV,South-East Asia,2006,73.36206,73.05632,73.70024,SEX_BTSX
WHOSIS_000001,JOR,Eastern Mediterranean,2001,74.40232,73.77433,75.17608,SEX_MLE
WHOSIS_000001,HUN,Europe,2001,72.40337,72.36504,72.5123,SEX_BTSX
WHOSIS_000001,ZAF,Africa,2004,50.63682,50.34027,51.01316,SEX_MLE
WHOSIS_000001,NZL,Western Pacific,2014,79.46032,79.42834,79.55697,SEX_MLE
WHOSIS_000001,SEAR,,2010,68.21993,67.76267,68.77653,SEX_BTSX
WHOSIS_000001,LTU,Europe,2021,74.13315,74.06359,74.24696,SEX_BTSX
WHOSIS_000001,TGO,Africa,2013,60.7123,59.95016,61.62931,SEX_BTSX
WHOSIS_000001,DOM,Americas,2003,70.61632,69.92855,71.24591,SEX_MLE
WHOSIS_000001,AUT,Europe,2004,79.11359,79.08925,79.19767,SEX_BTSX
WHOSIS_000001,SLE,Africa,2014,55.83771,54.88251,56.944,SEX_BTSX
WHOSIS_000001,PER,Americas,2020,69.45852,68.93401,70.23887,SEX_MLE
WHOSIS_000001,BGR,Europe,2019,71.52315,71.40181,71.70419,SEX_MLE
WHOSIS_000001,SLE,Africa,2016,58.75069,57.74625,60.13749,SEX_BTSX
WHOSIS_000001,LUX,Europe,2005,76.9151,76.82289,77.07752,SEX_MLE
WHOSIS_000001,SGP,Western Pacific,2021,81.57606,81.53071,81.67976,SEX_MLE
WHOSIS_000001,ISR,Europe,2009,81.12924,81.11239,81.2179,SEX_BTSX
WHOSIS_000001,JAM,Americas,2017,75.43163,75.01928,75.91772,SEX_FMLE
WHOSIS_000001,COG,Africa,2003,54.53602,53.77665,55.45175,SEX_MLE
WHOSIS_000001,AGO,Africa,2017,64.27575,63.40105,65.15474,SEX_FMLE
WHOSIS_000001,ISL,Europe,2004,80.76637,80.64466,80.91135,SEX_BTSX
WHOSIS_000001,PNG,Western Pacific,2010,65.86369,65.00915,66.55687,SEX_FMLE
WHOSIS_000001,TON,Western Pacific,2011,72.18061,71.58465,72.77483,SEX_BTSX
WHOSIS_000001,TUN,Eastern Mediterranean,2011,78.86343,78.24153,79.8012,SEX_FMLE
WHOSIS_000001,BGR,Europe,2006,76.20679,76.10109,76.37347,SEX_FMLE
WHOSIS_000001,CAN,Americas,2000,79.08864,79.0848,79.15783,SEX_BTSX
WHOSIS_000001,VUT,Western Pacific,2020,70.94141,70.43968,71.43775,SEX_FMLE
WHOSIS_000001,SLB,Western Pacific,2008,61.75377,60.88705,62.63932,SEX_MLE
WHOSIS_000001,NPL,South-East Asia,2005,69.50226,69.07209,70.00912,SEX_FMLE
WHOSIS_000001,LBR,Africa,2013,61.38474,60.46858,62.59058,SEX_BTSX
WHOSIS_000001,BDI,Africa,2019,62.36845,61.45849,63.23384,SEX_MLE
WHOSIS_000001,TLS,South-East Asia,2002,64.56965,63.94948,65.31237,SEX_FMLE
WHOSIS_000001,BEN,Africa,2009,63.17794,62.49062,64.19525,SEX_FMLE
WHOSIS_000001,JOR,Eastern Mediterranean,2005,72.71007,72.26435,73.15644,SEX_FMLE
WHOSIS_000001,VCT,Americas,2010,73.48342,73.24518,73.79566,SEX_BTSX
WHOSIS_000001,MNE,Europe,2006,76.68041,76.58203,76.8623,SEX_FMLE
WHOSIS_000001,LSO,Africa,2017,48.3661,47.3244,49.69657,SEX_MLE
WHOSIS_000001,ZWE,Africa,2013,56.08365,55.21261,57.00879,SEX_BTSX
WHOSIS_000001,BLR,Europe,2021,68.06073,67.50812,68.6144,SEX_MLE
WHOSIS_000001,CPV,Africa,2020,78.18009,77.75488,78.82955,SEX_FMLE
WHOSIS_000001,NER,Africa,2005,54.14608,53.05044,55.20454,SEX_MLE
WHOSIS_000001,ISL,Europe,2007,82.86313,82.73566,83.05,SEX_FMLE
WHOSIS_000001,DEU,Europe,2015,78.11601,78.05489,78.17713,SEX_MLE
WHOSIS_000001,NAM,Africa,2017,65.54015,64.33382,66.8187,SEX_FMLE
WHOSIS_000001,KHM,Western Pacific,2007,62.3063,61.77835,63.00312,SEX_MLE
WHOSIS_000001,BFA,Africa,2012,57.11169,56.00647,58.19213,SEX_MLE
WHOSIS_000001,VNM,Western Pacific,2017,73.40138,72.88653,74.00426,SEX_BTSX
WHOSIS_000001,HUN,Europe,2017,72.49248,72.4577,72.57606,SEX_MLE
WHOSIS_000001,MDV,South-East Asia,2013,74.79399,74.53793,75.16175,SEX_MLE
WHOSIS_000001,TCD,Africa,2013,57.01481,56.14115,57.92266,SEX_BTSX
WHOSIS_000001,NAM,Africa,2015,58.80554,57.88839,59.68511,SEX_MLE
WHOSIS_000001,SDN,Eastern Mediterranean,2001,61.74202,60.84385,62.87616,SEX_MLE
WHOSIS_000001,NGA,Africa,2006,56.24882,55.19148,57.2056,SEX_MLE
WHOSIS_000001,MDG,Africa,2014,63.22597,62.51458,64.15784,SEX_BTSX
WHOSIS_000001,CPV,Africa,2003,68.26431,67.54817,69.019,SEX_MLE
WHOSIS_000001,COL,Americas,2020,76.17458,75.96517,76.44571,SEX_BTSX
WHOSIS_000001,UGA,Africa,2000,48.89004,47.90982,49.81498,SEX_BTSX
WHOSIS_000001,JAM,Americas,2013,74.21986,74.0287,74.49079,SEX_BTSX
WHOSIS_000001,AMR,,2016,79.43462,79.29632,79.61667,SEX_FMLE
WHOSIS_000001,NAM,Africa,2021,63.44307,62.58943,64.26189,SEX_FMLE
WHOSIS_000001,IRN,Eastern Mediterranean,2006,73.24183,73.03604,73.52833,SEX_MLE
WHOSIS_000001,BLR,Europe,2000,63.18998,63.07313,63.3292,SEX_MLE
WHOSIS_000001,SWE,Europe,2019,84.24257,84.23458,84.32295,SEX_FMLE
WHOSIS_000001,MLI,Africa,2012,59.27099,58.53934,60.02503,SEX_BTSX
WHOSIS_000001,GNQ,Africa,2017,59.72319,58.35665,61.18538,SEX_MLE
WHOSIS_000001,FRA,Europe,2006,83.77598,83.71892,83.83304,SEX_FMLE
WHOSIS_000001,PAN,Americas,2008,73.90983,73.67469,74.16457,SEX_MLE
WHOSIS_000001,BHR,Eastern Mediterranean,2010,73.86198,73.691,74.08691,SEX_BTSX
WHOSIS_000001,KAZ,Europe,2003,59.36855,59.083,59.76296,SEX_MLE
WHOSIS_000001,GRC,Europe,2001,78.82217,78.80255,78.90679,SEX_BTSX
WHOSIS_000001,LTU,Europe,2019,80.81523,80.73026,80.98868,SEX_FMLE
WHOSIS_000001,IRL,Europe,2013,82.63771,82.60956,82.73153,SEX_FMLE
WHOSIS_000001,YEM,Eastern Mediterranean,2005,65.75114,64.89392,66.75443,SEX_BTSX
WHOSIS_000001,BEN,Africa,2008,58.39722,57.547,59.31519,SEX_MLE
WHOSIS_000001,COL,Americas,2012,76.94484,76.67053,77.2549,SEX_BTSX
WHOSIS_000001,RUS,Europe,2000,72.14309,72.08146,72.26084,SEX_FMLE
WHOSIS_000001,BGR,Europe,2013,78.42358,78.33944,78.55819,SEX_FMLE
WHOSIS_000001,LCA,Americas,2017,72.48713,71.97049,73.00909,SEX_MLE
WHOSIS_000001,TZA,Africa,2013,64.03255,63.26448,64.90455,SEX_BTSX
WHOSIS_000001,LBN,Eastern Mediterranean,2002,76.55401,76.15581,77.1083,SEX_BTSX
WHOSIS_000001,BHR,Eastern Mediterranean,2009,73.40667,73.25797,73.65024,SEX_BTSX
WHOSIS_000001,TKM,Europe,2019,65.69782,64.83313,66.50423,SEX_MLE
WHOSIS_000001,MRT,Africa,2010,68.345,67.82488,69.15893,SEX_FMLE
WHOSIS_000001,ERI,Africa,2008,59.61834,58.83819,60.61391,SEX_BTSX
WHOSIS_000001,TKM,Europe,2005,65.2855,64.85568,65.6905,SEX_BTSX
WHOSIS_000001,MOZ,Africa,2012,51.39307,50.66646,52.17843,SEX_MLE
WHOSIS_000001,NIC,Americas,2018,81.13623,80.8943,81.39565,SEX_FMLE
WHOSIS_000001,GMB,Africa,2001,59.40248,58.69119,60.30234,SEX_BTSX
WHOSIS_000001,FRA,Europe,2015,78.96165,78.95092,79.03707,SEX_MLE
WHOSIS_000001,MKD,Europe,2004,71.4936,71.354,71.68848,SEX_MLE
WHOSIS_000001,IRN,Eastern Mediterranean,2009,78.36188,78.1582,78.62314,SEX_FMLE
WHOSIS_000001,FSM,Western Pacific,2016,65.5242,64.69075,66.46897,SEX_BTSX
WHOSIS_000001,AGO,Africa,2016,64.23262,63.23141,65.3851,SEX_FMLE
WHOSIS_000001,CYP,Europe,2006,82.01597,81.85918,82.24595,SEX_FMLE
WHOSIS_000001,CAF,Africa,2003,44.31649,43.24032,45.44801,SEX_MLE
WHOSIS_000001,USA,Americas,2003,76.98967,76.93993,77.03942,SEX_BTSX
WHOSIS_000001,BEL,Europe,2019,79.5024,79.48868,79.60104,SEX_MLE
WHOSIS_000001,MDG,Africa,2010,61.44199,60.58229,62.23882,SEX_MLE
WHOSIS_000001,ERI,Africa,2010,57.41407,56.48403,58.32979,SEX_MLE
WHOSIS_000001,SOM,Eastern Mediterranean,2000,47.18542,46.21299,48.51113,SEX_MLE
WHOSIS_000001,WPR,,2021,80.51379,80.06538,81.11784,SEX_FMLE
WHOSIS_000001,MUS,Africa,2009,76.68448,76.5586,76.88827,SEX_FMLE
WHOSIS_000001,FRA,Europe,2019,79.77376,79.77009,79.83348,SEX_MLE
WHOSIS_000001,SVK,Europe,2008,78.78247,78.73526,78.90493,SEX_FMLE
WHOSIS_000001,IDN,South-East Asia,2013,70.05399,69.5641,70.71629,SEX_BTSX
WHOSIS_000001,KAZ,Europe,2002,70.54126,70.28157,70.85458,SEX_FMLE
WHOSIS_000001,WSM,Western Pacific,2021,69.07191,68.5143,69.78455,SEX_MLE
WHOSIS_000001,ARM,Europe,2001,75.03658,74.84697,75.31123,SEX_FMLE
WHOSIS_000001,BHS,Americas,2005,75.71258,75.53228,76.05088,SEX_FMLE
WHOSIS_000001,YEM,Eastern Mediterranean,2008,68.84449,68.21157,69.57278,SEX_FMLE
WHOSIS_000001,KGZ,Europe,2004,70.36807,70.11228,70.77804,SEX_FMLE
WHOSIS_000001,SLE,Africa,2010,54.97107,54.15972,56.01194,SEX_BTSX
WHOSIS_000001,LBY,Eastern Mediterranean,2015,72.65332,71.97917,73.20791,SEX_BTSX
WHOSIS_000001,MOZ,Africa,2018,61.13493,60.18712,62.08411,SEX_FMLE
WHOSIS_000001,GBR,Europe,2012,80.64108,80.58361,80.69855,SEX_BTSX
WHOSIS_000001,IND,South-East Asia,2001,62.53735,62.03144,63.22565,SEX_MLE
WHOSIS_000001,BRN,Western Pacific,2018,76.40808,76.1946,76.74164,SEX_BTSX
WHOSIS_000001,PHL,Western Pacific,2019,69.42943,68.99043,69.88599,SEX_BTSX
WHOSIS_000001,GIN,Africa,2000,55.11608,54.34002,55.95261,SEX_FMLE
WHOSIS_000001,MNG,Western Pacific,2005,65.26255,64.79999,65.6735,SEX_BTSX
WHOSIS_000001,ISR,Europe,2014,83.574,83.55593,83.65672,SEX_FMLE
WHOSIS_000001,QAT,Eastern Mediterranean,2005,73.1024,72.75375,73.5344,SEX_FMLE
WHOSIS_000001,MLI,Africa,2002,54.05037,53.19256,54.85021,SEX_FMLE
WHOSIS_000001,BLR,Europe,2013,77.83809,77.79397,77.94901,SEX_FMLE
WHOSIS_000001,OMN,Eastern Mediterranean,2017,72.01827,71.65846,72.48517,SEX_MLE
WHOSIS_000001,KEN,Africa,2017,65.61126,64.98588,66.40336,SEX_BTSX
WHOSIS_000001,ARE,Eastern Mediterranean,2014,80.64754,80.25518,81.08373,SEX_BTSX
WHOSIS_000001,BTN,South-East Asia,2018,73.75301,73.11429,74.55111,SEX_BTSX
WHOSIS_000001,SEN,Africa,2004,63.0298,62.4934,63.59782,SEX_FMLE
WHOSIS_000001,SLV,Americas,2009,74.00196,73.79036,74.21343,SEX_BTSX
WHOSIS_000001,GNB,Africa,2008,52.06876,51.18521,53.06225,SEX_MLE
WHOSIS_000001,AZE,Europe,2019,73.37946,73.07913,73.75155,SEX_MLE
WHOSIS_000001,LBN,Eastern Mediterranean,2021,77.4957,77.09957,77.95776,SEX_FMLE
WHOSIS_000001,KEN,Africa,2010,63.13132,62.52139,63.73577,SEX_FMLE
WHOSIS_000001,KAZ,Europe,2016,67.92605,67.72037,68.18865,SEX_MLE
WHOSIS_000001,BGR,Europe,2017,74.7199,74.6408,74.89982,SEX_BTSX
WHOSIS_000001,UZB,Europe,2008,67.90256,67.53255,68.31577,SEX_FMLE
WHOSIS_000001,SAU,Eastern Mediterranean,2007,71.44917,71.19804,71.75432,SEX_MLE
WHOSIS_000001,BEN,Africa,2018,61.38721,60.49171,62.3057,SEX_MLE
WHOSIS_000001,BHR,Eastern Mediterranean,2007,73.54332,73.42605,73.7421,SEX_FMLE
WHOSIS_000001,VNM,Western Pacific,2003,72.11217,71.70781,72.59777,SEX_BTSX
WHOSIS_000001,MEX,Americas,2008,75.0874,74.94665,75.30697,SEX_BTSX
WHOSIS_000001,GNQ,Africa,2016,62.08515,60.43847,63.91025,SEX_FMLE
WHOSIS_000001,MLT,Europe,2010,78.20018,78.08009,78.39053,SEX_MLE
WHOSIS_000001,KHM,Western Pacific,2019,72.15943,71.45558,72.79021,SEX_FMLE
WHOSIS_000001,BHR,Eastern Mediterranean,2016,75.02627,74.86479,75.36281,SEX_MLE
WHOSIS_000001,CHL,Americas,2003,80.26653,80.24381,80.3534,SEX_FMLE
WHOSIS_000001,GMB,Africa,2007,62.9179,62.13857,63.85231,SEX_FMLE
WHOSIS_000001,AUT,Europe,2007,77.25045,77.23984,77.32834,SEX_MLE
WHOSIS_000001,GUY,Americas,2010,66.14635,65.64624,66.76894,SEX_BTSX
WHOSIS_000001,UZB,Europe,2017,68.17345,67.92906,68.48987,SEX_MLE
WHOSIS_000001,BRA,Americas,2021,72.38841,72.23459,72.60501,SEX_BTSX
WHOSIS_000001,SLV,Americas,2019,74.28005,74.09195,74.54831,SEX_BTSX
WHOSIS_000001,WSM,Western Pacific,2014,68.85913,68.30741,69.50512,SEX_MLE
WHOSIS_000001,CAF,Africa,2008,46.84539,45.83207,48.06064,SEX_MLE
WHOSIS_000001,AUS,Western Pacific,2015,80.40613,80.33441,80.47786,SEX_MLE
WHOSIS_000001,TJK,Europe,2006,70.45866,70.02984,70.92522,SEX_FMLE
WHOSIS_000001,DOM,Americas,2020,77.52155,76.95854,78.08277,SEX_FMLE
WHOSIS_000001,ROU,Europe,2009,69.75103,69.68957,69.87506,SEX_MLE
WHOSIS_000001,URY,Americas,2011,80.36553,80.29473,80.5006,SEX_FMLE
WHOSIS_000001,BOL,Americas,2021,62.87421,62.33651,63.51716,SEX_MLE
WHOSIS_000001,IRL,Europe,2000,76.41797,76.37754,76.52841,SEX_BTSX
WHOSIS_000001,ESP,Europe,2005,80.00982,79.94655,80.07308,SEX_BTSX
WHOSIS_000001,BOL,Americas,2006,69.1623,68.61867,69.84575,SEX_BTSX
WHOSIS_000001,TJK,Europe,2011,72.34621,72.04257,72.90723,SEX_FMLE
WHOSIS_000001,WB_LMI,,2013,67.72575,67.23011,68.26758,SEX_BTSX
WHOSIS_000001,FIN,Europe,2013,77.79556,77.77691,77.88664,SEX_MLE
WHOSIS_000001,CYP,Europe,2021,81.91274,81.67994,82.20345,SEX_BTSX
WHOSIS_000001,SRB,Europe,2016,73.12497,73.08407,73.23613,SEX_MLE
WHOSIS_000001,BHR,Eastern Mediterranean,2015,75.75082,75.56027,75.97931,SEX_BTSX
WHOSIS_000001,PAN,Americas,2017,81.16922,80.95194,81.39786,SEX_FMLE
WHOSIS_000001,THA,South-East Asia,2019,80.63734,80.30069,81.08697,SEX_FMLE
WHOSIS_000001,JAM,Americas,2013,76.13576,76.02461,76.37069,SEX_FMLE
WHOSIS_000001,PRY,Americas,2009,72.12377,71.53424,72.91954,SEX_MLE
WHOSIS_000001,SWE,Europe,2016,83.63114,83.62429,83.70819,SEX_FMLE
WHOSIS_000001,KAZ,Europe,2011,73.86946,73.70739,74.11745,SEX_FMLE
WHOSIS_000001,AUS,Western Pacific,2001,77.59838,77.59119,77.67833,SEX_MLE
WHOSIS_000001,CIV,Africa,2008,54.77068,53.85351,55.73747,SEX_MLE
WHOSIS_000001,SLV,Americas,2000,75.88719,75.57103,76.20842,SEX_FMLE
WHOSIS_000001,TZA,Africa,2000,53.83919,52.85566,55.02197,SEX_FMLE
WHOSIS_000001,SLV,Americas,2018,79.1084,78.94793,79.38791,SEX_FMLE
WHOSIS_000001,MDA,Europe,2008,63.62877,63.48022,63.8685,SEX_MLE
WHOSIS_000001,ECU,Americas,2015,74.68899,74.40124,75.11356,SEX_MLE
WHOSIS_000001,BHS,Americas,2017,76.3143,75.93218,76.82103,SEX_FMLE
WHOSIS_000001,WSM,Western Pacific,2005,70.24627,69.6365,70.88471,SEX_BTSX
WHOSIS_000001,KGZ,Europe,2013,74.69966,74.55818,74.97906,SEX_FMLE
WHOSIS_000001,GRD,Americas,2000,76.45472,76.22656,76.78276,SEX_FMLE
WHOSIS_000001,IND,South-East Asia,2002,64.16828,63.61825,64.85668,SEX_BTSX
WHOSIS_000001,WPR,,2020,81.10573,80.67448,81.65403,SEX_FMLE
WHOSIS_000001,LKA,South-East Asia,2012,78.99676,78.94971,79.10451,SEX_FMLE
WHOSIS_000001,OMN,Eastern Mediterranean,2012,77.21612,76.96696,77.5933,SEX_FMLE
WHOSIS_000001,ZMB,Africa,2000,44.52714,43.39912,45.74061,SEX_BTSX
WHOSIS_000001,KAZ,Europe,2016,72.39594,72.24264,72.62656,SEX_BTSX
WHOSIS_000001,IND,South-East Asia,2007,67.66659,67.17068,68.22146,SEX_FMLE
WHOSIS_000001,BIH,Europe,2016,77.13183,77.06504,77.28057,SEX_BTSX
WHOSIS_000001,CHE,Europe,2010,84.18307,84.1656,84.27394,SEX_FMLE
WHOSIS_000001,PRK,South-East Asia,2014,68.1065,67.41194,68.83103,SEX_MLE
WHOSIS_000001,AFG,Eastern Mediterranean,2004,56.32997,55.46817,57.22539,SEX_MLE
WHOSIS_000001,QAT,Eastern Mediterranean,2018,79.6214,79.1433,80.26384,SEX_FMLE
WHOSIS_000001,BEN,Africa,2015,60.25392,59.39602,61.13374,SEX_MLE
WHOSIS_000001,ZMB,Africa,2003,48.04394,46.85345,49.36058,SEX_FMLE
